,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance,total leave,age2,age3,year_graduated2,total_rotation,in study,person level up,sick_vs_leaves,age when graduated,age when graduated2,age per dependencies,age married male,papa muda,papa muda per tanggungan,job_level_oh,person_level_oh
8012,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,1,1986,Y,2,level_4,3.31,2008,6,3,3,0,5,1,73.01,0.0,0,6,ambis,2,new,6,finish,stay,leave,22,22,11.333333333333334,34,0,0.0,JG04,PG03
8013,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,1,1989,Y,0,level_4,3.34,2012,5,5,3,0,7,3,81.45,0.0,0,10,ambis,2,new,8,finish,stay,leave,23,23,31.0,31,31,31.0,JG04,PG03
8014,JG04,1.3527749258468702,PG03,1.3527749258468702,0.0,RM_type_A,2,1989,N,0,level_4,3.62,2012,5,4,5,0,0,0,80.75,1.0,0,0,ambis,2,new,9,finish,stay,sama,23,23,31.0,0,0,0.0,JG04,PG03
8015,JG04,1.22474487139159,PG03,1.22474487139159,1.0816653826392,RM_type_A,1,1986,Y,1,level_4,3.48,2008,6,5,3,0,8,0,102.61,3.0,0,8,ambis,2,new,8,finish,stay,leave,22,22,17.0,34,0,0.0,JG04,PG03
8016,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1988,Y,2,level_4,3.0,2015,4,2,2,0,7,1,113.66,2.0,0,8,ambis,2,new,4,finish,stay,leave,27,27,10.666666666666666,0,0,0.0,JG04,PG03
8017,JG04,1.3527749258468702,PG03,1.3527749258468702,1.15325625946708,RM_type_B,1,1985,Y,2,level_4,3.75,2007,5,3,2,0,7,0,101.28,3.0,0,7,ambis,2,new,5,finish,stay,leave,22,22,11.666666666666666,35,0,0.0,JG04,PG03
8018,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1987,N,0,level_4,3.41,2009,6,3,3,0,3,0,93.82,2.0,0,3,ambis,2,new,6,finish,stay,leave,22,22,33.0,0,0,0.0,JG04,PG03
8019,JG04,1.22474487139159,PG03,1.22474487139159,1.15325625946708,RM_type_A,2,1988,Y,1,level_4,3.12,2013,5,3,2,0,10,0,81.79,0.0,0,10,ambis,2,new,5,finish,stay,leave,25,25,16.0,0,0,0.0,JG04,PG03
8020,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1990,N,0,level_4,3.23,2014,4,4,3,0,7,0,98.67,3.0,0,7,ambis,2,new,7,finish,stay,leave,24,24,30.0,0,0,0.0,JG04,PG03
8021,JG04,1.29228479833201,PG03,1.29228479833201,1.58113883008419,RM_type_C,1,1986,N,0,level_4,3.32,2009,5,3,3,0,4,0,103.92,3.0,0,4,ambis,2,new,6,finish,stay,leave,23,23,34.0,0,0,0.0,JG04,PG03
8022,JG04,2.4657656011875897,PG04,1.73205080756888,1.5,RM_type_A,2,1983,Y,3,level_4,3.0,2006,12,9,9,0,4,2,63.13,0.0,0,6,non-ambis,3,new,18,finish,up,leave,23,23,9.25,0,0,0.0,JG04,PG04
8023,JG04,1.22474487139159,PG03,1.22474487139159,1.5556349186104,RM_type_A,2,1988,N,0,level_4,3.06,2009,2,1,3,0,3,0,25.67,0.0,0,3,ambis,2,new,4,finish,stay,leave,21,21,32.0,0,0,0.0,JG04,PG03
8024,JG04,1.22474487139159,PG03,1.22474487139159,1.5,RM_type_A,2,1986,Y,1,level_4,3.06,2011,2,1,2,0,3,0,73.82,0.0,0,3,ambis,2,new,3,finish,stay,leave,25,25,17.0,0,0,0.0,JG04,PG03
8025,JG04,1.22474487139159,PG03,1.22474487139159,0.0,RM_type_A,2,1988,N,0,level_4,3.17,2012,2,2,3,0,10,3,76.13,0.0,0,13,ambis,2,new,5,finish,stay,leave,24,24,32.0,0,0,0.0,JG04,PG03
8026,JG04,1.22474487139159,PG03,1.22474487139159,1.5556349186104,RM_type_A,1,1985,N,0,level_4,3.14,2007,6,2,2,0,5,0,75.31,0.0,0,5,ambis,2,new,4,finish,stay,leave,22,22,35.0,0,0,0.0,JG04,PG03
8027,JG04,1.22474487139159,PG03,1.22474487139159,1.1916375287813,RM_type_A,2,1985,Y,1,level_4,3.15,2010,4,2,3,0,5,0,57.82,0.0,0,5,ambis,2,new,5,finish,stay,leave,25,25,17.5,0,0,0.0,JG04,PG03
8028,JG04,1.3228756555323,PG03,1.3228756555323,2.04205778566621,RM_type_A,1,1985,Y,2,level_4,3.29,2008,6,2,4,0,4,1,76.62,0.0,1,5,ambis,2,new,6,finish,stay,leave,23,23,11.666666666666666,35,0,0.0,JG04,PG03
8029,JG04,1.3228756555323,PG03,1.3228756555323,1.5556349186104,RM_type_A,1,1986,Y,0,level_4,3.36,2010,6,2,2,0,0,1,61.54,0.0,0,1,ambis,2,new,4,finish,stay,sick,24,24,34.0,34,0,0.0,JG04,PG03
8030,JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_B,2,1988,Y,1,level_4,3.05,2012,5,3,3,0,1,0,81.89,0.0,0,1,ambis,2,new,6,finish,stay,leave,24,24,16.0,0,0,0.0,JG04,PG03
8031,JG04,1.4142135623731005,PG03,1.4142135623731005,0.0,RM_type_C,1,1985,Y,1,level_4,3.83,2007,6,3,5,0,4,2,77.93,1.0,0,6,ambis,2,new,8,finish,stay,leave,22,22,17.5,35,0,0.0,JG04,PG03
8032,JG04,1.1916375287813,PG03,1.1916375287813,1.8708286933869696,RM_type_A,2,1987,N,0,level_4,2.59,2010,6,2,2,0,0,0,32.91,0.0,0,0,ambis,2,new,4,finish,stay,sama,23,23,33.0,0,0,0.0,JG04,PG03
8033,JG04,1.3228756555323,PG03,1.3228756555323,2.0,RM_type_A,2,1987,N,0,level_4,3.23,2009,4,1,3,0,8,0,110.97,2.0,1,8,ambis,2,new,4,finish,stay,leave,22,22,33.0,0,0,0.0,JG04,PG03
8034,JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_A,2,1987,Y,0,level_4,3.17,2010,4,2,2,0,9,0,102.12,3.0,0,9,ambis,2,new,4,finish,stay,leave,23,23,33.0,0,0,0.0,JG04,PG03
8035,JG04,1.22474487139159,PG03,1.22474487139159,1.84932420089069,RM_type_A,2,1988,Y,1,level_4,3.52,2011,3,1,2,0,6,0,111.3,2.0,1,6,ambis,2,new,3,finish,stay,leave,23,23,16.0,0,0,0.0,JG04,PG03
8036,JG04,1.22474487139159,PG03,1.22474487139159,1.8708286933869696,RM_type_A,1,1988,Y,0,level_4,3.1,2011,5,2,2,0,11,31,83.63,0.0,0,42,ambis,2,new,4,finish,stay,sick,23,23,32.0,32,32,32.0,JG04,PG03
8037,JG04,1.22474487139159,PG03,1.22474487139159,1.5556349186104,RM_type_A,2,1991,Y,3,level_4,3.15,2013,4,2,3,0,5,0,56.08,0.0,1,5,ambis,2,new,5,finish,stay,leave,22,22,7.25,0,0,0.0,JG04,PG03
8038,JG04,1.1916375287813,PG03,1.1916375287813,0.574456264653803,RM_type_B,2,1990,Y,1,level_4,2.77,2012,5,3,4,0,12,0,93.97,2.0,0,12,ambis,2,new,7,finish,stay,leave,22,22,15.0,0,0,0.0,JG04,PG03
8039,JG04,1.22474487139159,PG03,1.22474487139159,1.29228479833201,RM_type_A,2,1989,N,0,level_4,3.0,2011,5,2,3,0,3,0,104.57,3.0,0,3,ambis,2,new,5,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
8040,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1987,Y,1,level_4,3.36,2009,6,3,3,2,9,0,78.21,0.0,0,9,ambis,2,new,8,finish,stay,leave,22,22,16.5,0,0,0.0,JG04,PG03
8041,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1988,Y,0,level_4,3.4,2012,4,2,2,0,12,1,97.11,3.0,0,13,ambis,2,new,4,finish,stay,leave,24,24,32.0,0,0,0.0,JG04,PG03
8042,JG04,1.1916375287813,PG03,1.1916375287813,1.1916375287813,RM_type_A,2,1986,Y,1,level_4,2.86,2010,5,3,2,7,12,0,67.81,0.0,1,12,ambis,2,new,12,finish,stay,leave,24,24,17.0,0,0,0.0,JG04,PG03
8043,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_C,1,1986,Y,2,level_4,3.59,2011,6,2,4,7,10,3,96.28,3.0,0,13,ambis,2,new,13,finish,stay,leave,25,25,11.333333333333334,34,0,0.0,JG04,PG03
8044,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,2,1987,N,0,level_4,3.5,2010,5,2,3,2,6,0,75.02,0.0,0,6,ambis,2,new,7,finish,stay,leave,23,23,33.0,0,0,0.0,JG04,PG03
8045,JG04,1.22474487139159,PG03,1.22474487139159,1.52643375224737,RM_type_C,2,1989,Y,0,level_4,3.33,2011,4,3,3,0,5,2,52.21,0.0,0,7,ambis,2,new,6,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
8046,JG04,1.22474487139159,PG03,1.22474487139159,1.1916375287813,RM_type_C,2,1989,N,0,level_4,3.54,2011,5,3,4,0,2,12,69.95,0.0,0,14,ambis,2,new,7,finish,stay,sick,22,22,31.0,0,0,0.0,JG04,PG03
8047,JG04,1.22474487139159,PG03,1.22474487139159,1.1916375287813,RM_type_A,2,1980,Y,0,level_4,2.75,2006,6,2,4,0,8,1,95.56,2.0,0,9,non-ambis,3,new,6,finish,stay,leave,26,26,40.0,0,0,0.0,JG04,PG03
8048,JG04,1.22474487139159,PG03,1.22474487139159,1.52643375224737,RM_type_C,2,1989,Y,1,level_4,3.0,2012,5,3,2,0,7,0,45.7,0.0,1,7,ambis,2,new,5,finish,stay,leave,23,23,15.5,0,0,0.0,JG04,PG03
8049,JG04,1.22474487139159,PG03,1.22474487139159,2.41453929352993,RM_type_A,2,1985,Y,1,level_4,3.0,2006,6,1,4,0,0,3,75.9,0.0,0,3,ambis,2,new,5,finish,stay,sick,21,21,17.5,0,0,0.0,JG04,PG03
8050,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,3.15,2010,4,2,2,0,7,1,103.96,3.0,0,8,ambis,2,new,4,finish,stay,leave,23,23,16.5,0,0,0.0,JG04,PG03
8051,JG04,1.6062378404209,PG03,1.6062378404209,0.707106781186548,RM_type_A,1,1986,Y,2,level_4,3.64,2008,7,3,5,3,0,1,111.72,3.0,1,1,ambis,2,new,11,finish,stay,sick,22,22,11.333333333333334,34,0,0.0,JG04,PG03
8052,JG04,1.1916375287813,PG03,1.1916375287813,1.22474487139159,RM_type_A,1,1988,Y,0,level_4,2.91,2011,3,2,3,0,2,1,94.27,3.0,1,3,ambis,2,new,5,finish,stay,leave,23,23,32.0,32,32,32.0,JG04,PG03
8053,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1985,Y,1,level_4,2.89,2007,5,4,3,0,4,1,87.84,3.0,0,5,ambis,2,new,7,finish,stay,leave,22,22,17.5,0,0,0.0,JG04,PG03
8054,JG04,1.1916375287813,PG03,1.1916375287813,0.707106781186548,RM_type_A,1,1989,N,0,level_4,3.04,2014,3,4,3,0,3,0,72.53,0.0,1,3,ambis,2,new,7,finish,stay,leave,25,25,31.0,0,0,0.0,JG04,PG03
8055,JG04,1.0816653826392,PG03,1.0816653826392,1.1180339887498998,RM_type_A,1,1988,Y,0,level_4,3.27,2012,4,4,2,0,3,2,83.54,1.0,1,5,ambis,2,new,6,finish,stay,leave,24,24,32.0,32,32,32.0,JG04,PG03
8056,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_C,1,1985,Y,2,level_4,3.25,2011,6,3,4,1,2,1,99.6,3.0,1,3,ambis,2,new,8,finish,stay,leave,26,26,11.666666666666666,35,0,0.0,JG04,PG03
8057,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1987,Y,1,level_4,3.25,2010,6,3,2,2,0,0,76.13,2.0,0,0,ambis,2,new,7,finish,stay,sama,23,23,16.5,0,0,0.0,JG04,PG03
8058,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,1,1988,Y,3,level_4,3.05,2012,3,3,3,1,1,4,87.33,2.0,0,5,ambis,2,new,7,finish,stay,sick,24,24,8.0,32,32,8.0,JG04,PG03
8059,JG04,1.4422205101856005,PG03,1.4422205101856005,1.22474487139159,RM_type_A,2,1986,Y,0,level_4,2.98,2009,6,3,3,0,6,0,61.23,0.0,0,6,ambis,2,new,6,finish,stay,leave,23,23,34.0,0,0,0.0,JG04,PG03
8060,JG04,1.5556349186104,PG03,1.5556349186104,1.58113883008419,RM_type_A,2,1986,Y,2,level_4,3.0,2012,5,3,3,1,2,0,73.09,0.0,0,2,ambis,2,new,7,finish,stay,leave,26,26,11.333333333333334,0,0,0.0,JG04,PG03
8061,JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_A,2,1988,Y,0,level_4,3.28,2011,5,2,5,0,5,0,59.44,0.0,0,5,ambis,2,new,7,finish,stay,leave,23,23,32.0,0,0,0.0,JG04,PG03
8062,JG04,1.22474487139159,PG03,1.22474487139159,2.12132034355964,RM_type_A,2,1990,Y,0,level_4,3.0,2011,5,2,3,0,5,1,76.39,0.0,0,6,ambis,2,new,5,finish,stay,leave,21,21,30.0,0,0,0.0,JG04,PG03
8063,JG04,2.82842712474619,PG04,2.12132034355964,1.22474487139159,RM_type_A,1,1980,Y,3,level_4,3.2,2014,18,5,9,0,3,0,93.04,3.0,0,3,non-ambis,3,new,14,finish,up,leave,34,34,10.0,40,0,0.0,JG04,PG04
8064,JG04,1.4422205101856005,PG03,1.4422205101856005,1.58113883008419,RM_type_A,1,1985,Y,1,level_4,3.69,2007,6,2,3,0,5,0,56.36,0.0,0,5,ambis,2,new,5,finish,stay,leave,22,22,17.5,35,0,0.0,JG04,PG03
8065,JG04,1.22474487139159,PG03,1.22474487139159,0.9591663046625442,RM_type_A,1,1987,Y,1,level_4,3.58,2008,6,5,4,0,5,0,83.65,2.0,0,5,ambis,2,new,9,finish,stay,leave,21,21,16.5,33,0,0.0,JG04,PG03
8066,JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_A,2,1988,Y,0,level_4,3.02,2014,4,2,3,1,0,2,64.93,0.0,0,2,ambis,2,new,6,finish,stay,sick,26,26,32.0,0,0,0.0,JG04,PG03
8067,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1984,Y,1,level_4,2.87,2008,3,3,3,0,2,0,50.04,0.0,0,2,non-ambis,3,new,6,finish,stay,leave,24,24,18.0,0,0,0.0,JG04,PG03
8068,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,1,1988,Y,2,level_4,3.68,2010,5,2,5,0,5,0,77.82,0.0,0,5,ambis,2,new,7,finish,stay,leave,22,22,10.666666666666666,32,32,10.666666666666666,JG04,PG03
8069,JG04,2.4657656011875897,PG04,1.73205080756888,0.707106781186548,RM_type_A,1,1974,N,0,level_4,3.01,1999,16,10,7,0,5,0,59.08,0.0,0,5,non-ambis,4,old,17,finish,up,leave,25,25,46.0,0,0,0.0,JG04,PG04
8070,JG04,1.6340134638368202,PG03,1.6340134638368202,1.22474487139159,RM_type_B,2,1987,Y,1,level_4,3.14,2011,6,3,2,0,9,3,74.94,0.0,0,12,ambis,2,new,5,finish,stay,leave,24,24,16.5,0,0,0.0,JG04,PG03
8071,JG04,1.6340134638368202,PG03,1.6340134638368202,0.707106781186548,RM_type_B,2,1988,Y,0,level_4,3.48,2010,5,4,2,0,3,0,64.1,0.0,0,3,ambis,2,new,6,finish,stay,leave,22,22,32.0,0,0,0.0,JG04,PG03
8072,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1988,N,0,level_4,3.0,2011,5,2,3,0,3,1,77.33,0.0,0,4,ambis,2,new,5,finish,stay,leave,23,23,32.0,0,0,0.0,JG04,PG03
8073,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,1,1984,Y,2,level_4,3.06,2007,6,4,5,1,5,2,66.33,0.0,1,7,non-ambis,3,new,10,finish,stay,leave,23,23,12.0,36,0,0.0,JG04,PG03
8074,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_B,1,1990,Y,0,level_4,3.53,2012,5,3,2,0,4,0,62.35,0.0,0,4,ambis,2,new,5,finish,stay,leave,22,22,30.0,30,30,30.0,JG04,PG03
8075,JG04,1.3527749258468702,PG03,1.3527749258468702,0.91104335791443,RM_type_C,2,1990,Y,0,level_4,3.0,2012,5,5,3,0,5,0,63.19,0.0,0,5,ambis,2,new,8,finish,stay,leave,22,22,30.0,0,0,0.0,JG04,PG03
8076,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1985,Y,0,level_4,3.19,2011,5,3,2,0,6,0,50.41,0.0,0,6,ambis,2,new,5,finish,stay,leave,26,26,35.0,0,0,0.0,JG04,PG03
8077,JG04,2.82842712474619,PG04,2.82842712474619,0.707106781186548,RM_type_A,2,1964,Y,2,level_4,3.05,2004,33,10,9,1,5,0,55.9,0.0,0,5,non-ambis,5,new,20,finish,stay,leave,40,40,18.666666666666668,0,0,0.0,JG04,PG04
8078,JG04,1.52643375224737,PG03,1.52643375224737,0.707106781186548,RM_type_B,1,1987,Y,2,level_4,3.0,2009,6,3,2,0,7,0,69.5,0.0,0,7,ambis,2,new,5,finish,stay,leave,22,22,11.0,33,0,0.0,JG04,PG03
8079,JG04,1.6340134638368202,PG03,1.6340134638368202,1.22474487139159,RM_type_B,2,1988,Y,3,level_4,3.54,2010,6,3,2,0,5,2,50.7,0.0,0,7,ambis,2,new,5,finish,stay,leave,22,22,8.0,0,0,0.0,JG04,PG03
8080,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1986,Y,2,level_4,3.16,2007,6,3,3,0,6,4,77.24,0.0,0,10,ambis,2,new,6,finish,stay,leave,21,21,11.333333333333334,0,0,0.0,JG04,PG03
8081,JG04,1.73205080756888,PG03,1.73205080756888,0.91104335791443,RM_type_A,2,1983,Y,1,level_4,3.43,2006,7,4,5,1,3,0,44.37,0.0,0,3,non-ambis,3,new,10,finish,stay,leave,23,23,18.5,0,0,0.0,JG04,PG03
8082,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1989,N,0,level_4,3.51,2011,5,3,3,1,6,2,80.34,0.0,0,8,ambis,2,new,7,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
8083,JG04,2.4657656011875897,PG04,1.73205080756888,0.707106781186548,RM_type_C,1,1980,Y,3,level_4,2.77,2002,16,9,8,0,8,2,63.84,0.0,0,10,non-ambis,3,new,17,finish,up,leave,22,22,10.0,40,0,0.0,JG04,PG04
8084,JG04,1.52643375224737,PG03,1.52643375224737,0.707106781186548,RM_type_A,1,1986,Y,0,level_4,3.61,2008,6,4,5,0,8,10,54.32,0.0,0,18,ambis,2,new,9,finish,stay,sick,22,22,34.0,34,0,0.0,JG04,PG03
8085,JG04,1.29228479833201,PG03,1.29228479833201,0.574456264653803,RM_type_B,2,1990,N,0,level_4,3.3,2012,5,4,2,0,8,11,57.45,0.0,0,19,ambis,2,new,6,finish,stay,sick,22,22,30.0,0,0,0.0,JG04,PG03
8086,JG04,2.3280893453645604,PG04,1.22474487139159,1.22474487139159,RM_type_A,2,1978,Y,2,level_4,3.0,2003,15,9,11,0,5,0,61.43,0.0,0,5,non-ambis,3,new,20,finish,up,leave,25,25,14.0,0,0,0.0,JG04,PG04
8087,JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_C,2,1990,Y,1,level_4,3.41,2012,5,2,3,0,5,0,93.62,2.0,0,5,ambis,2,new,5,finish,stay,leave,22,22,15.0,0,0,0.0,JG04,PG03
8088,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1989,Y,0,level_4,3.1,2011,5,3,2,0,3,2,69.85,0.0,0,5,ambis,2,new,5,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
8089,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_B,2,1989,Y,0,level_4,2.95,2011,4,4,3,0,9,0,44.07,0.0,0,9,ambis,2,new,7,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
8090,JG04,1.3527749258468702,PG03,1.3527749258468702,0.648074069840786,RM_type_B,2,1990,Y,1,level_4,3.47,2012,2,2,3,0,9,0,38.93,0.0,0,9,ambis,2,new,5,finish,stay,leave,22,22,15.0,0,0,0.0,JG04,PG03
8091,JG04,1.1916375287813,PG03,1.1916375287813,0.707106781186548,RM_type_B,1,1985,Y,1,level_4,3.25,2008,5,3,2,1,3,7,62.15,0.0,0,10,ambis,2,new,6,finish,stay,sick,23,23,17.5,35,0,0.0,JG04,PG03
8092,JG04,1.1916375287813,PG03,1.1916375287813,1.58113883008419,RM_type_B,1,1984,Y,2,level_4,2.85,2007,6,3,2,1,1,0,47.06,0.0,1,1,non-ambis,3,new,6,finish,stay,leave,23,23,12.0,36,0,0.0,JG04,PG03
8093,JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1986,Y,0,level_4,2.97,2010,5,4,4,0,2,0,76.61,0.0,0,2,ambis,2,new,8,finish,stay,leave,24,24,34.0,0,0,0.0,JG04,PG03
8094,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1988,Y,1,level_4,3.25,2011,6,5,5,0,6,0,71.93,0.0,0,6,ambis,2,new,10,finish,stay,leave,23,23,16.0,0,0,0.0,JG04,PG03
8095,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1987,N,0,level_4,3.3,2011,6,3,3,2,7,0,62.07,0.0,0,7,ambis,2,new,8,finish,stay,leave,24,24,33.0,0,0,0.0,JG04,PG03
8096,JG04,1.1180339887498998,PG03,1.1180339887498998,1.58113883008419,RM_type_A,2,1988,Y,0,level_4,2.88,2011,4,2,4,0,2,1,59.71,0.0,1,3,ambis,2,new,6,finish,stay,leave,23,23,32.0,0,0,0.0,JG04,PG03
8097,JG04,1.1180339887498998,PG03,1.1180339887498998,1.4422205101856005,RM_type_A,1,1988,Y,1,level_4,3.27,2010,6,4,3,0,3,0,60.66,1.0,0,3,ambis,2,new,7,finish,stay,leave,22,22,16.0,32,32,16.0,JG04,PG03
8098,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1989,Y,1,level_4,3.19,2011,4,3,2,3,2,1,68.01,0.0,0,3,ambis,2,new,8,finish,stay,leave,22,22,15.5,0,0,0.0,JG04,PG03
8099,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1985,Y,2,level_4,3.49,2009,6,4,3,1,4,0,57.43,0.0,1,4,ambis,2,new,8,finish,stay,leave,24,24,11.666666666666666,0,0,0.0,JG04,PG03
8100,JG04,1.1180339887498998,PG03,1.1180339887498998,1.1916375287813,RM_type_B,2,1987,Y,0,level_4,3.1,2010,6,3,2,0,0,1,95.5,3.0,1,1,ambis,2,new,5,finish,stay,sick,23,23,33.0,0,0,0.0,JG04,PG03
8101,JG04,1.3856406460551,PG03,1.3856406460551,0.0,RM_type_A,2,1986,Y,2,level_4,3.16,2010,6,5,4,0,9,0,87.78,2.0,1,9,ambis,2,new,9,finish,stay,leave,24,24,11.333333333333334,0,0,0.0,JG04,PG03
8102,JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,2,1986,Y,2,level_4,3.19,2008,6,3,3,0,5,3,105.04,3.0,0,8,ambis,2,new,6,finish,stay,leave,22,22,11.333333333333334,0,0,0.0,JG04,PG03
8103,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1984,Y,1,level_4,2.91,2007,6,4,4,0,5,0,67.06,1.0,0,5,non-ambis,3,new,8,finish,stay,leave,23,23,18.0,0,0,0.0,JG04,PG03
8104,JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_B,2,1988,Y,1,level_4,3.03,2011,3,2,2,0,3,0,60.65,0.0,0,3,ambis,2,new,4,finish,stay,leave,23,23,16.0,0,0,0.0,JG04,PG03
8105,JG04,1.47309198626562,PG03,1.47309198626562,0.0,RM_type_B,2,1988,Y,2,level_4,3.03,2010,5,4,4,0,0,1,88.07,2.0,0,1,ambis,2,new,8,finish,stay,sick,22,22,10.666666666666666,0,0,0.0,JG04,PG03
8106,JG04,1.47309198626562,PG03,1.47309198626562,0.707106781186548,RM_type_C,1,1989,N,0,level_4,3.2,2010,5,3,3,4,8,3,93.35,3.0,0,11,ambis,2,new,10,finish,stay,leave,21,21,31.0,0,0,0.0,JG04,PG03
8107,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1987,Y,1,level_4,3.21,2010,4,3,3,0,6,0,58.67,0.0,0,6,ambis,2,new,6,finish,stay,leave,23,23,16.5,0,0,0.0,JG04,PG03
8108,JG05,0.707106781186548,PG05,0.707106781186548,1.22474487139159,RM_type_A,2,1982,N,0,level_4,3.61,2005,7,3,5,3,0,0,43.15,0.0,0,0,non-ambis,3,new,11,finish,stay,sama,23,23,38.0,0,0,0.0,JG05,PG05
8109,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1988,Y,0,level_4,3.31,2010,6,3,4,0,1,0,84.7,2.0,0,1,ambis,2,new,7,finish,stay,leave,22,22,32.0,0,0,0.0,JG04,PG03
8110,JG04,1.29228479833201,PG03,1.29228479833201,0.0,RM_type_B,2,1990,N,0,level_4,3.13,2012,3,3,2,0,4,0,65.11,0.0,0,4,ambis,2,new,5,finish,stay,leave,22,22,30.0,0,0,0.0,JG04,PG03
8111,JG04,2.5,PG04,1.73205080756888,0.0,RM_type_A,1,1985,Y,2,level_4,3.11,2008,6,4,2,0,3,0,82.37,2.0,0,3,ambis,2,new,6,finish,up,leave,23,23,11.666666666666666,35,0,0.0,JG04,PG04
8112,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,1,1990,Y,1,level_4,3.31,2012,3,2,3,0,8,3,65.26,0.0,0,11,ambis,2,new,5,finish,stay,leave,22,22,15.0,30,30,15.0,JG04,PG03
8113,JG04,1.3856406460551,PG03,1.3856406460551,1.1180339887498998,RM_type_A,2,1988,Y,1,level_4,2.96,2012,4,2,2,10,7,0,77.39,0.0,0,7,ambis,2,new,14,finish,stay,leave,24,24,16.0,0,0,0.0,JG04,PG03
8114,JG04,1.0816653826392,PG03,1.0816653826392,1.1180339887498998,RM_type_A,2,1989,Y,0,level_4,3.25,2011,4,2,2,0,11,0,56.19,0.0,1,11,ambis,2,new,4,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
8115,JG04,1.1180339887498998,PG03,1.1180339887498998,1.52643375224737,RM_type_A,1,1987,Y,0,level_4,3.02,2009,4,2,3,0,12,3,51.88,0.0,0,15,ambis,2,new,5,finish,stay,leave,22,22,33.0,33,0,0.0,JG04,PG03
8116,JG04,1.3856406460551,PG03,1.3856406460551,1.1916375287813,RM_type_A,2,1986,Y,0,level_4,3.11,2011,4,2,4,1,8,0,85.63,2.0,0,8,ambis,2,new,7,finish,stay,leave,25,25,34.0,0,0,0.0,JG04,PG03
